service_id,name,domain,category,integration_type,is_new,endpoint_url,endpoint_method,pay_to,amount,currency,network,networks_csv
x402stt-dtelecom-org,dTelecom STT,x402stt.dtelecom.org,Media,1P,False,https://x402stt.dtelecom.org/v1/session,POST,,0.025,USDC,eip155:8453,"Base,Solana"
x402stt-dtelecom-org,dTelecom STT,x402stt.dtelecom.org,Media,1P,False,https://x402stt.dtelecom.org/v1/session/{id}/status,GET,,,USDC,Base,"Base,Solana"
x402stt-dtelecom-org,dTelecom STT,x402stt.dtelecom.org,Media,1P,False,https://x402stt.dtelecom.org/v1/session/extend,POST,,,USDC,Base,"Base,Solana"
postalform-com,PostalForm,postalform.com,Social,1P,False,https://postalform.com/api/machine/orders,POST,,3.4,USDC,eip155:8453,eip155:8453
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/jup-dca,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/pnl-by-address,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/holdings,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/netflow,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/perp-trades,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/dex-trades,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/holders,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/perp-leaderboard,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/pnl-leaderboard,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/dex-trades,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/transactions,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/who-bought-sold,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/current-balance,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/counterparties,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/perp-screener,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/market-screener,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/indicators,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/categories,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/token-information,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/trades-by-address,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/perp-positions,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/related-wallets,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/transfers,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/pnl-summary,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/perp-pnl-leaderboard,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/historical-balances,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/position-intelligence,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/historical-holdings,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/position-detail,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/trades-by-market,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/orderbook,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/token-ohlcv,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/address/pnl,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/event-screener,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/ohlcv,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/top-holders,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/transaction-with-token-transfer-lookup,POST,,0.01,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/smart-money/dcas,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/pnl-by-market,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1beta1/tgm/historical-dex-trades,POST,,0.05,USDC,eip155:8453,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/agent/expert,POST,,7.50,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/agent/fast,POST,,2.00,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/prediction-market/address-summary,POST,,0.01,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/profiler/perp-trades,POST,,0.01,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/flow-intelligence,POST,,0.01,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/flows,POST,,0.01,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/perp-positions,POST,,0.05,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/tgm/perp-trades,POST,,0.01,USDC,Base,"Base,Solana"
api-nansen-ai,Nansen,api.nansen.ai,Data,1P,False,https://api.nansen.ai/api/v1/token-screener,POST,,0.01,USDC,Base,"Base,Solana"
api-itsgloria-ai,Gloria AI,api.itsgloria.ai,Data,1P,False,https://api.itsgloria.ai/news-ticker-summary,,,0.031,USDC,eip155:8453,Base
api-itsgloria-ai,Gloria AI,api.itsgloria.ai,Data,1P,False,https://api.itsgloria.ai/news-by-keyword,,,0.05,USDC,eip155:8453,Base
api-itsgloria-ai,Gloria AI,api.itsgloria.ai,Data,1P,False,https://api.itsgloria.ai/recaps,,,0.1,USDC,eip155:8453,Base
api-itsgloria-ai,Gloria AI,api.itsgloria.ai,Data,1P,False,https://api.itsgloria.ai/news,,,0.03,USDC,eip155:8453,Base
notify-melis-ai,Melis Notify,notify.melis.ai,Social,1P,False,https://notify.melis.ai/email,,,0.005,USDC,eip155:8453,Base
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/quote/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/ticker/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/financials/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/risk-factors/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/top-movers,GET,,0.002,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/short-interest/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/short-volume/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/ipos,GET,,0.002,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/signals/news/market,GET,,0.002,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/signals/news/AAPL,GET,,0.002,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/market/float/AAPL,GET,,0.001,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/trade-alerts,GET,,0.002,USDC,eip155:8453,"Base,Solana"
jeetscreener-io,JeetScreener,jeetscreener.io,Data,1P,False,https://jeetscreener.io/api/sec-filings,GET,,0.002,USDC,eip155:8453,"Base,Solana"
api-questflow-ai,Questflow,api.questflow.ai,Inference,1P,False,https://api.questflow.ai/x402/swarm/:swarmId,POST,,,USDC,Base,Base
api-questflow-ai,Questflow,api.questflow.ai,Inference,1P,False,https://api.questflow.ai/x402/agent/:agentId,POST,,,USDC,Base,Base
gen-portalfoundation-ai,Portal Foundation,gen.portalfoundation.ai,Media,1P,False,https://gen.portalfoundation.ai/api/generate-video,,,1,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ElfaTwitterIntelligenceAgent/search_mentions,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FirecrawlSearchDigestAgent/firecrawl_extract_web_data,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FirecrawlSearchDigestAgent/firecrawl_scrape_url,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/EtherscanAgent/get_address_history,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/indicator_snapshot,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/PondWalletAnalysisAgent/analyze_base_wallet,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/AIXBTProjectInfoAgent/search_projects,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/EtherscanAgent/get_erc20_token_transfers,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TwitterIntelligenceAgent/tweet_detail,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TrendingTokenAgent/get_trending_tokens,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/PumpFunTokenAgent/query_recent_token_creation,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ElfaTwitterIntelligenceAgent/get_trending_tokens,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/EtherscanAgent/get_erc20_top_holders,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FundingRateAgent/get_all_funding_rates,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ZerionWalletAnalysisAgent/fetch_wallet_tokens,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/MoniTwitterInsightAgent/get_smart_mentions_feed,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/GoplusAnalysisAgent/fetch_security_details,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/EtherscanAgent/get_transaction_details,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/EvmTokenInfoAgent/get_recent_large_trades,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FundingRateAgent/get_symbol_oi_and_funding,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/fetch_price_history,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ZerionWalletAnalysisAgent/fetch_wallet_nfts,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FundingRateAgent/find_spot_futures_opportunities,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ExaSearchDigestAgent/exa_scrape_url,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FundingRateAgent/get_symbol_funding_rates,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/PumpFunTokenAgent/query_latest_graduated_tokens,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/PondWalletAnalysisAgent/analyze_ethereum_wallet,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TwitterIntelligenceAgent/user_timeline,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_basic_profile,,,0.03,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ElfaTwitterIntelligenceAgent/search_account,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TwitterIntelligenceAgent/twitter_search,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/UnifaiWeb3NewsAgent/get_web3_news,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ExaSearchDigestAgent/exa_web_search,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/AIXBTProjectInfoAgent/get_market_summary,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FirecrawlSearchDigestAgent/firecrawl_web_search,,,0.01,USDC,eip155:8453,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/AskHeuristAgent/ask_heurist,POST,,0.1,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/AskHeuristAgent/check_job_status,POST,,0.001,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_daily_activity,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_hourly_pair_activity,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_net_counterparties,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_top_funders,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/BaseUSDCForensicsAgent/usdc_top_sinks,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/CaesarResearchAgent/caesar_research,POST,,0.1,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/CaesarResearchAgent/get_research_result,POST,,0.001,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ChainbaseAddressLabelAgent/get_address_labels,POST,,0.005,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/DefiLlamaAgent/get_chain_metrics,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/DefiLlamaAgent/get_protocol_metrics,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/DefiLlamaAgent/search_yield_pools,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_regime_context,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_release_calendar,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_release_context,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_series_history,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_series_snapshot,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/FredMacroAgent/macro_vintage_history,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/MoniTwitterInsightAgent/get_smarts_categories,POST,,0.01,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ProjectKnowledgeAgent/get_project,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/ProjectKnowledgeAgent/semantic_search_projects,POST,,0.003,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SallyHealthAgent/ask_health_advice,POST,,0.01,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/activist_watch,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/filing_diff,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/filing_timeline,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/insider_activity,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/institutional_holders,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/resolve_company,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/SecEdgarAgent/xbrl_fact_trends,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TokenResolverAgent/token_profile,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TokenResolverAgent/token_search,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/TrendingTokenAgent/get_market_summary,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/get_video_status,POST,,0.001,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/image_to_video_flash_480p_5s,POST,,0.10,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/image_to_video_plus_480p_5s,POST,,0.15,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/image_to_video_with_audio_480p_5s,POST,,0.25,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/text_to_video_480p_5s,POST,,0.15,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/WanVideoGenAgent/text_to_video_with_audio_480p_5s,POST,,0.25,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/analyst_snapshot,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/company_fundamentals,POST,,0.002,USDC,Base,Base
mesh-heurist-xyz,Heurist Mesh,mesh.heurist.xyz,Data,1P,False,https://mesh.heurist.xyz/x402/agents/YahooFinanceAgent/equity_screen,POST,,0.002,USDC,Base,Base
